PSAP ID,PSAP Name,County,City,State,Zip,Text to TTY,Web Browser,DirectIP,RTT,Other
6898,Shamrock Police Department,Wheeler,Amarillo,TX,79101,,,1,,
6901,Sherman County Sheriff’s Office,Sherman,Amarillo,TX,79101,,,1,,
6951,Tulia Police Department,Swisher,Amarillo,TX,79101,,,1,,
6995,Wheeler County Sheriff’s Office,Wheeler,Amarillo,TX,79101,,,1,,
6643,Hereford Police Department,Deaf Smith,Amarillo,TX,79101,,,1,,
6807,Oldham County Sheriff’s Office,Oldham,Amarillo,TX,79101,,,1,,
6590,Parmer County Sheriff’s Office,Parmer,Amarillo,TX,79101,,,1,,
6484,Childress County Sheriff’s Office,Childress,Amarillo,TX,79101,,,1,,
6389,Alice Police Department,Jim Wells,Corpus Christi,TX,78408,,,1,,
8469,Aransas Public Safety Center,Aransas ,Corpus Christi,TX,78408,,,1,,
6430,Bee County Sheriff ,Bee ,Corpus Christi,TX,78408,,,1,,
6431,Beeville Police Department,Bee ,Corpus Christi,TX,78408,,,1,,
6456,Brooks County Sheriff,Brooks ,Corpus Christi,TX,78408,,,1,,
6551,Duval County Sheriff,Duval ,Corpus Christi,TX,78408,,,1,,
6586,Freer Police Department,Duval  ,Corpus Christi,TX,78408,,,1,,
6667,Ingleside Police Department,San Patricio ,Corpus Christi,TX,78408,,,1,,
6681,Jim Wells County Sheriff,Jim Wells ,Corpus Christi,TX,78408,,,1,,
6700,Kingsville Police Department,Kleberg ,Corpus Christi,TX,78408,,,1,,
6703,Kleberg County Sheriff,Kleberg ,Corpus Christi,TX,78408,,,1,,
6737,Live Oak County Sheriff,Live Oak ,Corpus Christi,TX,78408,,,1,,
6758,Mathis Police Department,San Patricio ,Corpus Christi,TX,78408,,,1,,
6835,Port Aransas Police Department,Nueces ,Corpus Christi,TX,78408,,,1,,
6851,Refugio County Sheriff,Refugio ,Corpus Christi,TX,78408,,,1,,
6864,Robstown Police Department,Nueces ,Corpus Christi,TX,78408,,,1,,
6887,San Patricio County Sheriff ,San Patricio ,Corpus Christi,TX,78408,,,1,,
7186,Prince Williams County Office of Public Safety Communications,Prince William,Woodbridge,VA,22192,,,1,,
7529,Waukesha County Communications,Waukesha,Waukesha,WI,53188,,,,,1
7654,Teton County Sheriff's Office Communications Center,Teton,Jackson,WY,83001,,,1,,
364,Perry County Detention Center,Perry,Perryville,AR,72126,1,,,,
569,Burlingame Police Department,San Mateo,Burlingame,CA,94010,,1,,,
954,Santa Clara Police Department,Santa Clara,Santa Clara,CA,95062,,1,,,
8160,Office of Unified Communications,District of Columbia,Washington,DC,20032,,,1,,
1899,Audubon County 911 Communications,Audubon,Audubon,IA,50025,,,1,,
1905,Buchanan County Sheriff's Office,Buchanan,Independence,IA,50644,,,1,,
1907,DESCOM (Burlington PD),Des Moines,Burlington,IA,52601,,,1,,
1919,Chickasaw County Sheriff's Office,Chickasaw,New Hampton,IA,50659,,,1,,
1920,Page County Communications Center,Page,Clarinda,IA,51632,,,1,,
1924,Clayton County Sheriff's Office,Clayton,North Cledar Lake,IA,50428,,,1,,
1932,Davis County Sheriff's Office,Davis,Bloomfield,IA,52537,,,1,,
1937,Des Moines Police Department,Polk,Des Moines,IA,50309,,,1,,
1956,Harrison County Communications,Harrison,Logan,IA,51546,,,1,,
1959,Humboldt County Law Enforcement Center,Humboldt,Humboldt,IA,50548,,,1,,
1984,Marion Police Department,Linn,Marion,IA,52302,,,1,,
1992,Muscatine County Joint Communications,Muscatine,Muscatine,IA,52761,,,1,,
2004,Polk County Sheriff's Office,Polk,Des Moines,IA,50313,,,1,,
2008,Sac County Sheriff's Office,Sac,Sac City,IA,50583,,,1,,
2010,Shelby County Communications,Shelby,Harlan,IA,51537,,,1,,
2017,Tama County 911 Communication Center,Tama,Toledo,IA,52342,,,1,,
4124,McCone County Dispatch Center,McCone,Circle,MT,59215,,1,,,
4173,Wheatland-Golden Valley County 911,Wheatland,Harlowton,MT,59036,,1,,,
4498,Central Dakota Communications Center,Burleigh,Bismarck,ND,58502,,,1,,
4500,Bottineau/Renville 911,Bottineau,Bismarck,ND,58502,,,1,,
4504,Cavalier County 911,Cavalier,Bismarck,ND,58502,,,1,,
4527,Mountrail County Sheriff's Department,Mountrail,Bismarck,ND,58502,,,1,,
4536,Rolette County 911,Rolette,Bismarck,ND,58502,,,1,,
4542,Stark/Dickinson Dispatch,Stark,Bismarck,ND,58502,,,1,,
4525,Minot Central Dispatch,Ward,Bismarck,ND,58502,,,1,,
4532,Pierce County 911,Pierce,Bismarck,ND,58502,,,1,,
5311,Cuyahoga Emergency Communications System (CECOMS),Cuyahoga,Bedford,OH,44146,,1,,,
5321,Cleveland Department of Public Safety,Cuyahoga,Cleveland,OH,44103,,1,,,
7285,Jeffcom 911 Communications,Jefferson,Port Haddock,WA,98339,,1,,,
7328,Pencom-Clallam County,Clallam,Port Angeles,WA,98362,,1,,,
7365,TCOMM911,Thurston,Olympia,WA,98501,,1,,,
7371,Wahkiakum County,Wahkiakum,Cathlamet,WA,98612,,1,,,
7415,Dane County Public Safety Communications,Dane,Madison,WI,53703,,1,,,
937,San Luis Obispo Sheriff’s Office,San Luis Obispo,San Luis Obispo,CA,93405,,1,,,
938,San Luis Obispo Police Department,San Luis Obispo,San Luis Obispo,CA,93405,,1,,,
875,Pismo Beach Police Department,San Luis Obispo,San Luis Obispo,CA,93405,,1,,,
869,Paso Robles Police Department,San Luis Obispo,San Luis Obispo,CA,93405,,1,,,
746,Grover Beach Police Department,San Luis Obispo,San Luis Obispo,CA,93405,,1,,,
537,Atascadero Police Department,San Luis Obispo,San Luis Obispo,CA,93405,,1,,,
8124,Cal Poly State University Police Department ,San Luis Obispo,San Luis Obispo,CA,93405,,1,,,
1906,Buena Vista County Sheriff's Office,Buena Vista,Storm Lake,IA,50588,,,1,,
1909,Calhoun County Sheriff's Office,Calhoun,Rockwell City,IA,50579,,,1,,
1911,Cass County Communications,Cass,Atlantic,IA,50022,,,1,,
1925,Clear Lake Police Department,Cerro Gordo,North Clear Lake,IA,50428,,,1,,
1938,Dickinson County Sheriff's Office,Dickinson,Spirit Lake,IA,51360,,,1,,
1948,Greene County Sheriff's Office,Greene,Jefferson,IA,50129,,,1,,
1988,Mitchell County Sheriff's Office,Mitchell,Osage,IA,50461,,,1,,
2006,Poweshiek County Sheriff's Office,Poweshiek,Montezuma,IA,50171,,,1,,
2032,Worth County Sheriff's Office,Worth,Northwood,IA,50459,,,1,,
8456,NORCOMM 911,Cook,Franklin Park,IL,60131,,1,,,
2753,Hutchinson/Reno Emergency Communications E911,Reno,Hutchinson,KS,67501,,,1,,
3390,Genesee County 9-1-1,Genesee,Flint,MI,48532,,1,,,
3426,Kalamazoo County Sheriff's Office,Kalamazoo,Kalamazoo,MI,49004,,1,,,
3427,Kalamazoo Department of Public Safety,Kalamazoo,Kalamazoo,MI,49004,,1,,,
3428,Kalamazoo Township Police Department,Kalamazoo,Kalamazoo,MI,49004,,1,,,
3530,Portage Department of Public Safety,Kalamazoo,Kalamazoo,MI,49004,,1,,,
3519,Otsego County 911,Otsego,Gaylord,MI,49735,1,,,,
3520,Ottawa County Central Dispatch,Ottawa,West Olive,MI,49460,,1,,,
312,Crittenden County Communications Center,Crittenden,West Memphis,AR,72301,1,,,,
614,CHP Bakersfield – kern,Kern,Sacramento,CA,95811,,1,,,
616,CHP Bishop (Inyo),Inyo,Sacramento,CA,95811,,1,,,
617,CHP Border Comm Center (San Diego),San Diego,Sacramento,CA,95811,,1,,,
621,CHP Fresno (fresno),Fresno,Sacramento,CA,95811,,1,,,
622,CHP Vallejo/Golden Gate (Solano),Solano,Sacramento,CA,95811,,1,,,
623,CHP Eureka (humboldt),Humboldt,Sacramento,CA,95811,,1,,,
624,CHP Indio (Riverside),Riverside,Sacramento,CA,95811,,1,,,
627,CHP-Los Angeles Communications Center- Altadena,Los Angeles,Sacramento,CA,95811,,1,,,
628,CHP-Los Angeles Communications Center- Antelope Valley,Los Angeles,Sacramento,CA,95811,,1,,,
629,CHP-Los Angeles Communications Center- Baldwin Park,Los Angeles,Sacramento,CA,95811,,1,,,
630,CHP-Los Angeles Communications Center- Central Los Angeles,Los Angeles,Sacramento,CA,95811,,1,,,
631,CHP-Los Angeles Communications Center- East Los Angeles,Los Angeles,Sacramento,CA,95811,,1,,,
632,CHP-Los Angeles Communications Center- Newhall,Los Angeles,Sacramento,CA,95811,,1,,,
633,CHP-Los Angeles Communications Center- Santa Fe Springs,Los Angeles,Sacramento,CA,95811,,1,,,
634,CHP-Los Angeles Communications Center- South Los Angeles,Los Angeles,Sacramento,CA,95811,,1,,,
635,CHP-Los Angeles Communications Center-West Los Angeles,Los Angeles,Sacramento,CA,95811,,1,,,
636,CHP-Los Angeles Communications Center – West Valley,Los Angeles,Sacramento,CA,95811,,1,,,
637,CHP Atwater (Merced),Merced,Sacramento,CA,95811,,1,,,
639,CHP Irvine (Orange),Orange,Sacramento,CA,95811,,1,,,
640,CHP Redding (Shasta),Shasta,Sacramento,CA,95811,,1,,,
641,CHP Rancho Cordova (Sacramento),Sacramento,Sacramento,CA,95811,,1,,,
642,CHP San Luis Obispo (San Luis Obispo),San Luis Obispo,Sacramento,CA,95811,,1,,,
643,CHP Stockton (San Joaquin),San Joaquin,Sacramento,CA,95811,,1,,,
644,CHP Susanville (Lassen),Lassen,Sacramento,CA,95811,,1,,,
646,CHP Truckee (Nevada),Nevada,Sacramento,CA,95811,,1,,,
647,CHP Ukiah (mendocino),Mendocino,Sacramento,CA,95811,,1,,,
648,CHP Ventura (Ventura),Ventura,Sacramento,CA,95811,,1,,,
649,CHP Yreka (siskiyou),Siskiyou,Sacramento,CA,95811,,1,,,
8060,"CHP-El Cajon Border, Communications Center",San Diego,Sacramento,CA,95811,,1,,,
8061,"CHP-Temecula, Border Communications Center",San Diego,Sacramento,CA,95811,,1,,,
8062,"CHP-Contra Costa, Golden Gate Communications Center",Solano,Sacramento,CA,95811,,1,,,
8063,"CHP-Dublin, Golden Gate Communications Center",Solano,Sacramento,CA,95811,,1,,,
8064,"CHP-Hayward, Golden Gate Communications Center",Solano,Sacramento,CA,95811,,1,,,
8065,"CHP-Marin, Golden Gate Communications Center",Solano,Sacramento,CA,95811,,1,,,
8066,"CHP-Napa, Golden Gate Communications Center",Solano,Sacramento,CA,95811,,1,,,
8067,"CHP-Oakland, Golden Gate Communications Center",Solano,Sacramento,CA,95811,,1,,,
8068,"CHP-Redwood City, Golden Gate Communications Center",Solano,Sacramento,CA,95811,,1,,,
8069,"CHP-San Francisco, Golden Gate Communications Center",Solano,Sacramento,CA,95811,,1,,,
8070,"CHP-San Jose, Golden Gate Communications Center",Solano,Sacramento,CA,95811,,1,,,
8071,"CHP-Santa Rosa, Golden Gate Communications Center",Solano,Sacramento,CA,95811,,1,,,
8072,"CHP-Solano, Golden Gate Communications Center",Solano,Sacramento,CA,95811,,1,,,
526,Alhambra Police Dept,Los Angeles,Hacienda Heights,CA,91745,,1,,,
542,Avalon Sheriff Dept.,Los Angeles,Hacienda Heights,CA,91745,,1,,,
568,Burbank Police Dept.,Los Angeles,Hacienda Heights,CA,91745,,1,,,
682,Cal State Northridge Police Dept.,Los Angeles,Hacienda Heights,CA,91745,,1,,,
741,Glendale Dept.,Los Angeles,Hacienda Heights,CA,91745,,1,,,
830,Montebello Police Dept.,Los Angeles,Hacienda Heights,CA,91745,,1,,,
868,Pasadena Police Dept.,Los Angeles,Hacienda Heights,CA,91745,,1,,,
939,San Marino Police Dept.,Los Angeles,Hacienda Heights,CA,91745,,1,,,
981,South Gate Police Dept.,Los Angeles,Hacienda Heights,CA,91745,,1,,,
984,South Pasadena Police Dept. ,Los Angeles,Hacienda Heights,CA,91745,,1,,,
1047,Whittier Police Dept.,Los Angeles,Hacienda Heights,CA,91745,,1,,,
1258,Routt County Communications,Routt,Steamboat Springs,CO,80487,,1,,,
8514,South Metro Fire Rescue,Arapahoe,Centennial,CO,80112,,,1,,
1903,Boone County Communications,Boone,Boone,IA,50036,,,1,,
1940,Emmet County E911,Emmet,Easterville,IA,51334,,,1,,
3083,Iberville Office of Emergency Preparedness,Iberville,Plaquemine,LA,70764,,,1,,
3357,Clinton County Central Dispatch,Clinton,St. Johns,MI,48879,,1,,,
3929,Springfield-Greene County 911,Greene,Springfield,MO,65802,,,1,,
3861,McDonald County 911,McDonald,Pineville,MO,64856,,,1,,
4146,Meagher County 911,Meagher,White Sulpher Springs,MT,59645,,1,,,
5782,Hood River 911,Hood,Hood River,OR,97031,,1,,,
5788,Klamath Emergency Communications District,Klamath,Klamath Falls,OR,97601,,1,,,
6052,Fairfield County Emergency Management,Fairfield,Winnsboro,SC,29180,1,,,,
6610,Glenn Heights Police Department,Dallas,Glenn Heights,TX,75154,,,1,,
6852,Richardson Police Department,Dallas,Richardson,TX,75081,,1,,,
7386,SunComm - Yakima Public Safety Communications,Yakima,Union Gap,WA,98903,,,1,,
7506,Sheboygan County Sheriff's Department,Sheboygan,Sheboygan,WI,53081,,,1,,
7610,Central Telecommunications Center of Wood County,Wood,Parjersburg,WV,26104,,,,,1
558,Beverly Hills Police Dept,Los Angeles,Hacienda Heights,CA,91745,,1,,,
562,Brawley Police Department,Imperial,Brawley,CA,92227,,1,,,
620,CHP El Centrol (Imperial),Imperial,Sacramento,CA,95811,,1,,,
703,El Camino College Police Dept.,Los Angeles,Hacienda Heights,CA,91745,,1,,,
705,El Centro Police Department,Imperial,El Centro,CA,92243,,1,,,
764,Imperial County Sheriff's Office,Imperial,El Centro,CA,92243,,1,,,
766,Inglewood Police Dept.,Los Angeles,Hacienda Heights,CA,91745,,1,,,
794,Long Beach Police Dept.,Los Angeles,Hacienda Heights,CA,91745,,1,,,
792,Long Beach Fire Dept.,Los Angeles,Hacienda Heights,CA,91745,,1,,,
866,Palo Verdes Estates Police Dept.,Los Angeles,Hacienda Heights,CA,91745,,1,,,
891,Redondo Beach Police Dept.,Los Angeles,Hacienda Heights,CA,91745,,1,,,
960,Santa Monica Police Dept.,Los Angeles,Hacienda Heights,CA,91745,,1,,,
973,Signal Hill Police Dept.,Los Angeles,Hacienda Heights,CA,91745,,1,,,
980,South Bay Regional,Los Angeles,Hacienda Heights,CA,91745,,1,,,
1000,Torrance Police Dept.,Los Angeles,Hacienda Heights,CA,91745,,1,,,
1015,UCLA Police Dept.,Los Angeles,Hacienda Heights,CA,91745,,1,,,
1894,Ames Police Department,Story,Ames,IA,50010,,,1,,
1896,Appanoose County Sheriff,Appanoose,Centerville,IA,52544,,,1,,
1904,Bremer County-Waverly Law Center,Bremer,Waverly,IA,50677,,,1,,
1950,Grundy County Sheriff's Office,Grundy,Grundy Center,IA,50638,,,1,,
1977,Lucas County Sheriff's Office,Lucas,Cahariton,IA,50049,,,1,,
1987,Marshalltown Police Department,Marshall,Marshalltown,IA,50158,,,1,,
1990,Monroe County Sheriff's Office,Monroe,Albia,IA,52531,,,1,,
2016,Story County Sheriff's Office,Story,Nevada,IA,50201,,,1,,
2018,Taylor County Sheriff's Office,Taylor,Bedford,IA,50833,,,1,,
2025,Wayne County Sheriff's Office,Wayne,Corydon,IA,50060,,,1,,
2102,Washington County Sheriff,Washington,Weiser,ID,83672,,,1,,
2208,Eastern Will County Communications,Will,Joliet,IL,60435,,1,,,
2285,Joliet Police,Will,Joliet,IL,60435,,1,,,
2308,Lincolnway PCC,Will,Joliet,IL,60435,,1,,,
2415,Romeoville Police,Will,Joliet,IL,60435,,1,,,
2482,Western Will County Communications,Will,Joliet,IL,60435,,1,,,
2490,Will County Sheriff's Office,Will,Joliet,IL,60435,,1,,,
4148,Mineral County 911,Mineral,Superior,MT,59827,,1,,,
4461,UNC - Chapel Hill Police Communications,Orange,Chapel Hill,NC,27599,,,1,,
8077,Holly Springs Police Department,Wake,Holly Springs,NC,27540,1,,,,
5786,Josephine County 911 Agency,Josephine,Grants Pass,OR,97526,,1,,,
5830,Emergency Communications of Southern Oregon (ECSO),Jackson,Central Point,OR,97502,,1,,,
6554,East Texas EMS,Smith,Tyler,TX,75701,1,,,,
6734,Lindale Police Dept.,Smith,Tyler,TX,75701,1,,,,
6811,Overton Police Dept,Smith,Tyler,TX,75701,1,,,,
6907,Smith County Sheriff’s Office,Smith,Tyler,TX,75701,1,,,,
6954,Tyler Police Dept,Smith,Tyler,TX,75701,1,,,,
6861,Roberts County Sheriff’s Office,Roberts,Amarillo,TX,79101,,,1,,
8478,North Texas Emergency Communications Center,Denton,Lewisville,TX,75029,,,1,,
6537,Denton County Sheriff’s Department,Denton,Lewisville,TX,75029,,,1,,
6538,Denton Police Department,Denton,Lewisville,TX,75029,,,1,,
6580,Flower Mound Police Department,Denton,Lewisville,TX,75029,,,1,,
6648,Highland Village Police Department,Denton,Lewisville,TX,75029,,,1,,
6711,Lake Dallas Police Department,Denton,Lewisville,TX,75029,,,1,,
6729,Lewisville Police Department,Denton,Lewisville,TX,75029,,,1,,
6858,Roanoke Police Department,Denton,Lewisville,TX,75029,,,1,,
6945,Texas Woman’s University Department of Public Safety ,Denton,Lewisville,TX,75029,,,1,,
6946,The Colony Police Department,Denton,Lewisville,TX,75029,,,1,,
6956,University of North Texas Police Department,Denton,Lewisville,TX,75029,,,1,,
8435,Amarillo Emergency Comm Center,Potter,Amarillo,TX,79101,,1,,,
6839,Potter County Sheriff’s Office,Potter,Amarillo,TX,79101,,1,,,
6843,Randall County Sheriff’s Office,Randall,Amarillo,TX,79101,,1,,,
8434,West Texas A&M University Police Dept,Randall,Amarillo,TX,79101,,1,,,
8395,"Rock Springs, Green River, Sweetwater County Combined Communications Joint Powers Board",Sweetwater,Green River,WY,82935,,,1,,
813,Martinez Police Department,Contra Costa,Martinez,CA,94553,,1,,,
1659,St. Augustine police Department,St. Johns,Augustine,FL,32084,,,1,,
1661,St. Johns County Sheriff's Office,St. Johns,Augustine,FL,32084,,,1,,
1847,City of Smyrna 911 Communications Center,Cobb,Smyrna,GA,30080,1,,,,
1958,Howard County Sheriff's Office,Howard,Cresco,IA,52136,,,1,,
1970,Jones County Sheriff's Office,Jones,Anamosa,IA,52205,,,1,,
1971,Keokuk County Sheriff's Office,Keokuk,Sigourney,IA,52591,,,1,,
1982,Maquoketa Police Department,Jackson,Maquoketa,IA,52060,,,1,,
2023,Warren County Sheriff's Office,Warren,Indianola,IA,50125,,,1,,
2115,Bartonville Police Department,Peoria,Peoria,IL,61604,,1,,,
2315,Macomb-McDonough County Communications Center,McDonough,Macomb,IL,61455,,1,,,
2383,City of Peoria ECC,Peoria,Peoria,IL,61604,,1,,,
2384,Peoria Heights Police ,Peoria,Peoria,IL,61604,,1,,,
3133,Tangipahoa Communications District #1,Tangipahoa,Amite,LA,70422,1,,,,
3446,Livingston County 911 Central Dispatch,Livingston,Howell,MI,48843,,1,,,
3931,St. Charles County Emergency Communications,St. Charles,Wentzville,MO,63385,,,1,,
3932,St. Charles County Police Department,St. Charles,Wentzville,MO,63385,,,1,,
3933,St. Charles City Police Department,St. Charles,Wentzville,MO,63385,,,1,,
3938,St. Peters Police Department,St. Charles,Wentzville,MO,63385,,,1,,
8107,Wentzville Police Department,St. Charles,Wentzville,MO,63385,,,1,,
8108,Lake St. Louis Police Department,St. Charles,Wentzville,MO,63385,,,1,,
8109,O' Fallon Police Department,St. Charles,Wentzville,MO,63385,,,1,,
4464,Union County Emergency Communications,Union,Monroe,NC,28112,,,1,,
5833,Tillamook County Emergency Communications District,Tillamook,Tillamook,OR,97141,,1,,,
991,Sunnyvale DPS,Santa Clara,Sunnyvale,CA,94086,,1,,,
1250,Pueblo County Sheriff's Office,Pueblo,Pueblo,CO,81003,,,1,,
8333,South East Regional Emergency Services Authority (SERESA),Macomb,Roseville,MI,48066,,1,,,
4164,Sanders County 911,Sanders,Thompson Falls,MT,59873,,1,,,
4287,Greene County Sheriff's Communications,Greene,Snow Hill,NC,28580,1,,,,
5902,Lawrence County E911 Center,Lawrence,New Castle,PA,16101,,1,,,
6388,Alamo Police Department,Hidalgo,Weslaco,TX,78599,,,1,,
6392,Alton Police Department,Hidalgo,Weslaco,TX,78599,,,1,,
6548,Donna Police Department,Hidalgo,Weslaco,TX,78599,,,1,,
6558,Edinburg Police Department,Hidalgo,Weslaco,TX,78599,,,1,,
6569,Elsa Police Department,Hidalgo,Weslaco,TX,78599,,,1,,
6646,Hidalgo Police Department,Hidalgo,Weslaco,TX,78599,,,1,,
6645,Hidalgo County Sheriff’s Office,Hidalgo,Weslaco,TX,78599,,,1,,
6706,La Joya Police Department,Hidalgo,Weslaco,TX,78599,,,1,,
6760,McAllen Police Department,Hidalgo,Weslaco,TX,78599,,,1,,
6770,Mercedes Police Department,Hidalgo,Weslaco,TX,78599,,,1,,
6779,Mission Police Department,Hidalgo,Weslaco,TX,78599,,,1,,
6815,Palmview Police Department,Hidalgo,Weslaco,TX,78599,,,1,,
6829,Pharr Fire Department,Hidalgo,Weslaco,TX,78599,,,1,,
6830,Pharr Police Department,Hidalgo,Weslaco,TX,78599,,,1,,
6846,Raymondville Police Department,Hidalgo,Weslaco,TX,78599,,,1,,
6885,San Juan Police Department,Hidalgo,Weslaco,TX,78599,,,1,,
6986,Weslaco Police Department,Hidalgo,Weslaco,TX,78599,,,1,,
7902,LRGVDC Training PSAP,Hidalgo,Weslaco,TX,78599,,,1,,
6450,Brazos County ECD Office,Brazos,Bryan,TX,77806,,,1,,
6493,College Station PD,Brazos,Bryan,TX,77806,,,1,,
6940,Texas A&M University EMS,Brazos,Bryan,TX,77806,,,1,,
6941,Texas A&M University Police Department,Brazos,Bryan,TX,77806,,,1,,
7025,Clearfield Dispatch,Davis,Clearfield,UT,84015,,,1,,
7028,Davis County Sheriff's Office Dispatch,Davis,Farmington,UT,84025,,,1,,
7040,Layton Police Department Dispatch,Davis,Layton,UT,84041,,,1,,
7043,Orem Department of Public Safety PSAP,Utah,Orem,UT,84057,,,1,,
7047,Provo City Police/Fire Communications Center,Utah,Provo,UT,84601,,,1,,
7078,City of Alexandria Backup,City of Alexandria,Alexandria,VA,22303,,1,,,
